,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
39,296.3087169,135.5503677,276.0138392,149.0977135,17.17028632,243.7530576,-42.775368,8.70300767,111.9721623,299.9346934,58.70827146,274.4286069,274.3545496,240.5197339,244.7987744,-7.71386328,0.577462463,285.4172463,292.5613802,292.0458158,283.4033327,276.5800838,38.48410002,258.6917303,-87.93210782,284.4106141,299.9515936,79.66973549,-102.3163617,284.1273172,252.9674538,278.1511951,214.5094587,292.9802405,279.7503326,265.5535403,125.0016845,131.2137858,49.03474245,294.8834959
40,294.986344,-25.78216078,277.4700037,140.6694566,230.5982969,-52.69102983,13.26437945,247.7181196,277.7890928,296.9880758,42.82318765,271.9506258,273.282184,217.6418447,240.6822821,28.40714746,3.71734267,282.7303355,291.57206,293.971447,284.3086729,280.2174801,-57.31000141,264.2176916,283.6184335,281.9228248,298.0190452,-35.59138922,285.9520382,281.648158,253.232907,274.7546462,218.324932,294.9946772,-101.3076884,268.6968807,10.52985483,120.6972854,-87.06441616,-59.85647487
41,297.3393925,272.7136821,73.97229423,128.6188325,230.712231,246.5285801,-106.46217,253.4819254,-30.12194052,297.0207525,-29.0776435,278.897423,277.2811661,171.4714834,236.8027033,-104.4117853,235.2368903,284.2032088,292.5798686,290.3736841,284.863012,277.3034431,277.6474148,257.8679261,282.1665313,285.0787694,298.588264,300.8870818,-99.50982035,283.4964355,142.1753637,277.1248572,26.01048256,293.6685835,-18.38844546,264.1551142,263.1910021,110.9094172,-79.53244191,291.6205524
42,295.4842349,271.8593357,32.11553876,138.4907413,238.0029663,-12.56573118,104.4140358,244.5607652,271.1156353,298.5118338,108.2466988,275.7293305,272.8225389,68.01099768,-12.94182685,-102.81166,27.8198973,283.9776952,293.5300604,292.8029115,282.2825791,276.4201991,278.6838723,259.1519838,3.886873317,287.1878289,299.5798905,69.82210021,-95.54266009,278.5590553,253.9042917,279.7923194,-35.51547032,293.171968,128.9973895,265.0543866,259.5886601,117.7136076,279.9659844,291.5000271
43,142.9517442,264.4119444,270.5148435,144.6840736,233.2924423,246.1895229,-90.97373832,250.6746183,65.44241171,300.2136015,-9.51004051,274.653535,272.6493291,51.33269439,232.3664305,-103.0717081,-24.68892793,285.7762033,291.1352853,293.0231252,31.19932619,277.8123701,274.8004108,251.0413693,284.3594122,19.27604065,298.4932932,302.0058553,289.5710838,282.0260708,245.1231848,277.5067298,203.8872765,291.5943491,-65.68336322,260.2084692,264.8920647,115.7222122,-92.31653969,290.2460079
44,298.8590893,271.2824686,274.9182919,128.7533012,231.7087823,245.7575563,-61.97332872,251.0623086,-45.35080758,297.1083662,53.41501245,281.4067073,274.787673,234.2704255,33.27291482,249.0663372,-15.5471609,286.3513088,291.9211378,291.1428047,283.5632775,278.5976744,62.82488525,260.0287369,281.4552719,286.4416412,299.4118965,62.95064649,-100.133661,279.0147589,249.738005,278.9694515,88.8016309,292.6016967,-0.263415268,265.872108,263.054485,127.3584528,279.9865214,290.8825028
45,299.7623335,13.18377773,-20.99364904,122.7323793,230.7546803,242.1179646,-55.74893899,110.3120817,100.3518876,297.0946667,71.50948917,276.9540842,274.3323854,-19.18544722,237.3204946,244.1894829,63.37517492,285.8406757,293.0972561,292.3671629,283.2631128,278.2232727,-5.20283021,258.2024018,284.0305514,-82.3122334,299.0016916,57.17613793,-109.6885719,283.5701655,251.4914447,275.9067726,225.1178891,293.8297364,279.2476764,266.3203472,-20.46425918,101.0831767,270.95029,293.3822102
46,296.5428147,274.3099473,13.76659932,120.4319593,231.5318783,38.3303412,-96.80777771,252.9416521,-9.595144973,298.7646625,1.827418141,272.7548589,273.4689779,229.3819256,235.2053655,-106.1734431,56.72785547,283.5991778,291.4924218,292.1927841,284.2767452,278.6560684,280.4566536,263.3695507,282.8075762,284.0798016,297.5054265,301.276744,52.21318963,280.3517289,256.7274692,278.0343021,220.6798148,293.5004489,-60.05125539,268.3906938,96.23489851,116.3854489,103.0460565,292.8343533
47,297.5134437,88.65723918,276.8218281,123.4248178,231.2377525,249.5782315,-58.10341042,245.0421198,-28.86573216,298.5854305,14.22973165,277.2504253,272.0802905,71.66403193,-73.27456475,38.56328385,233.7815138,286.9410981,292.3429968,293.0361474,285.6755714,278.9532895,282.0736844,262.8281444,283.6616025,45.0433873,300.5234977,29.64907138,-13.6102443,-14.35917046,66.27784577,279.5792209,95.6622233,295.4958332,268.6157125,265.6762074,-82.13493726,119.8059005,77.57202869,292.7907679
48,295.7177568,274.9401753,84.92287108,140.3536223,234.205151,246.7017627,-60.523765,248.3046323,108.0586572,296.6051794,-43.59621611,272.880194,273.4148064,-118.0736629,-37.25574309,244.4052607,43.83560563,286.3474667,292.4766557,293.9698752,282.0970197,277.0336441,279.9792174,259.131478,-13.38571528,41.0680048,298.7089024,302.8863786,-111.5471615,283.4892955,260.5687643,276.5071639,226.2135718,293.9077806,-35.07727508,264.708043,263.5094131,128.4811259,284.2519447,294.2917464
49,298.2163981,268.9741038,276.7263934,135.7842159,-42.9814493,244.7848492,-52.67934953,-43.56070039,16.3717458,295.9712623,92.69098528,142.0792919,273.7947241,237.887406,244.6499427,252.8025838,112.3598152,280.4218209,289.7329002,293.9096615,286.0279952,279.9107729,134.3524829,258.3521061,284.2788952,27.83847409,300.5242278,299.4858053,-101.876815,280.7786548,251.5126016,277.2118336,225.4271868,294.3167525,70.89260034,263.9336979,264.861024,114.6609808,-42.01242411,-49.16955302
