,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29
1851,30.568039,-130.65358,36.405228,44.77345,60.8509,0.9524233,69.03485,53.667824,31.103367,33.00134,30.568039,-130.65358,36.405228,44.77345,60.8509,0.9524233,69.03485,53.667824,31.103367,33.00134,41.11488,44.26206,6.248669,-79.83864,92.320244,-19.672602,-101.44768,96.379814,50.625343,81.36465
1852,27.109055,-104.285324,42.47811,30.781662,-102.01546,1.9792434,62.21212,65.881065,17.829268,33.065796,27.109055,-104.285324,42.47811,30.781662,-102.01546,1.9792434,62.21212,65.881065,17.829268,33.065796,33.65286,42.971546,11.426161,37.77389,85.7207,-9.054958,-13.745452,91.82622,53.725533,84.16731
1853,3.5507715,-62.216682,41.33315,13.914453,75.137024,6.1601596,62.848385,59.280693,19.880877,18.150505,3.5507715,-62.216682,41.33315,13.914453,75.137024,6.1601596,62.848385,59.280693,19.880877,18.150505,33.026863,39.192368,6.895838,42.4515,-31.555626,-119.306175,-2.2435372,91.31695,-87.043785,93.005936
1854,-92.392265,-124.29912,36.3185,12.41697,68.444916,7.720984,-49.59178,64.57616,52.595974,29.502922,-92.392265,-124.29912,36.3185,12.41697,68.444916,7.720984,-49.59178,64.57616,52.595974,29.502922,32.663464,52.38688,22.8594,42.47744,-31.835167,-12.269175,-9.643919,84.773094,59.689064,91.78929
1855,29.021097,-69.83641,40.66672,-6.0653453,81.1527,19.032412,54.44018,47.123005,25.32937,37.002842,29.021097,-69.83641,40.66672,-6.0653453,81.1527,19.032412,54.44018,47.123005,25.32937,37.002842,23.380718,48.59445,14.748233,41.96435,-67.13926,-9.920971,-13.503273,82.38375,55.91183,85.71368
1856,25.752954,8.887754,39.654427,-12.467641,75.036156,6.417836,-9.5118265,59.834686,49.153957,30.564196,25.752954,8.887754,39.654427,-12.467641,75.036156,6.417836,-9.5118265,59.834686,49.153957,30.564196,37.358047,50.76706,12.731307,38.68985,104.28523,3.4665065,-3.849369,76.804054,50.2435,74.6401
1857,4.4304123,55.84113,43.513893,-6.9584813,66.99131,5.1441393,-78.881775,53.49682,24.939093,28.14158,4.4304123,55.84113,43.513893,-6.9584813,66.99131,5.1441393,-78.881775,53.49682,24.939093,28.14158,33.039894,47.152714,11.379818,35.443913,-80.742836,2.07675,3.5475628,84.57088,46.207764,78.6339
1858,-95.046684,-82.40476,50.292187,17.075516,71.49255,5.2691836,-94.969666,63.98317,29.545132,19.788284,-95.046684,-82.40476,50.292187,17.075516,71.49255,5.2691836,-94.969666,63.98317,29.545132,19.788284,28.540716,41.406,6.576994,32.140923,96.947945,-14.051328,16.973349,85.730225,41.353874,80.39361
1859,-98.41442,-73.415085,50.614704,32.000748,71.00461,5.514965,-100.61323,63.544193,22.708145,28.35933,-98.41442,-73.415085,50.614704,32.000748,71.00461,5.514965,-100.61323,63.544193,22.708145,28.35933,26.368511,47.06782,10.859261,32.74976,86.47474,-7.2727695,-0.89416903,80.18042,32.775482,89.48656
1860,7.7368355,-113.34465,52.15233,28.162033,69.6512,12.4188795,-78.40809,59.46307,28.336065,22.320406,7.7368355,-113.34465,52.15233,28.162033,69.6512,12.4188795,-78.40809,59.46307,28.336065,22.320406,31.618114,44.104412,5.709877,-113.07274,-70.88236,8.567094,16.696531,81.01762,39.447174,83.79583
1861,12.469683,23.333828,45.548706,33.135796,71.31681,13.762499,-83.97048,55.14567,33.861958,38.091164,12.469683,23.333828,45.548706,33.135796,71.31681,13.762499,-83.97048,55.14567,33.861958,38.091164,40.152313,49.80727,11.668272,-84.20196,90.50632,23.955338,20.060198,84.737206,40.44386,83.971504
1862,-96.703354,40.64289,54.745663,46.08443,60.717,9.919181,60.595688,59.286415,29.835966,31.285707,-96.703354,40.64289,54.745663,46.08443,60.717,9.919181,60.595688,59.286415,29.835966,31.285707,49.218773,49.39013,11.507206,42.49923,104.308044,-121.65976,19.352186,82.59973,51.70635,81.175354
1863,-88.92644,39.62866,-20.088333,28.427927,69.47265,6.2861085,-83.589554,54.978966,37.472065,29.647694,-88.92644,39.62866,-20.088333,28.427927,69.47265,6.2861085,-83.589554,54.978966,37.472065,29.647694,48.653645,53.324028,14.937313,-79.68819,98.1784,9.594293,27.138515,86.175835,54.496746,81.423706
1864,8.131958,46.847057,-24.763605,22.51066,77.15042,0.74517095,56.814865,66.47019,36.133907,39.456207,8.131958,46.847057,-24.763605,22.51066,77.15042,0.74517095,56.814865,66.47019,36.133907,39.456207,41.23409,39.043365,13.83663,49.764626,104.88535,-108.77821,24.156668,89.222275,48.28398,73.70994
1865,-89.581024,52.389675,54.99957,34.639565,-111.17621,3.7485762,66.52502,63.71429,40.05624,37.047974,-89.581024,52.389675,54.99957,34.639565,-111.17621,3.7485762,66.52502,63.71429,40.05624,37.047974,25.401953,47.17271,12.09505,42.587173,110.72518,-124.57476,15.711828,84.57702,-106.42175,84.49745
1866,1.0160905,46.768227,55.058468,39.674282,76.75562,7.681581,58.978554,71.95313,40.13176,28.209637,1.0160905,46.768227,55.058468,39.674282,76.75562,7.681581,58.978554,71.95313,40.13176,28.209637,22.451817,33.911217,24.695747,-111.69922,103.13315,5.809617,28.506258,79.46839,43.314445,79.6674
1867,-97.67225,-113.263565,54.05215,38.90085,67.20694,3.4683673,50.914623,63.826855,35.061638,44.672436,-97.67225,-113.263565,54.05215,38.90085,67.20694,3.4683673,50.914623,63.826855,35.061638,44.672436,38.0984,49.437046,29.039501,43.727333,-16.296791,-120.83098,20.928629,75.27068,47.41234,79.65655
1868,-11.91795,51.171947,46.99028,31.64674,68.746414,2.825239,71.036644,63.918446,12.818767,22.567816,-11.91795,51.171947,46.99028,31.64674,68.746414,2.825239,71.036644,63.918446,12.818767,22.567816,46.285988,55.354214,35.084866,38.621788,108.371445,-125.472885,14.824672,80.37694,42.45855,77.12746
1869,-14.858204,39.107277,35.320213,-4.5876346,72.30063,-3.823631,70.032875,75.094246,6.6980844,26.305141,-14.858204,39.107277,35.320213,-4.5876346,72.30063,-3.823631,70.032875,75.094246,6.6980844,26.305141,46.79645,54.215527,22.021173,40.40833,-54.062275,0.98246646,10.824361,80.670296,49.88315,78.88101
1870,-4.133398,-93.84461,47.437695,-8.915399,70.90546,-0.35154462,69.13224,68.42625,8.275388,36.36407,-4.133398,-93.84461,47.437695,-8.915399,70.90546,-0.35154462,69.13224,68.42625,8.275388,36.36407,46.982433,58.616375,23.517355,-114.2839,-20.736649,4.5493035,18.001701,81.72431,56.99567,90.39574
1871,-1.5390509,50.045094,52.355774,16.027147,66.96799,1.475978,66.908516,68.993225,16.148275,35.6913,-1.5390509,50.045094,52.355774,16.027147,66.96799,1.475978,66.908516,68.993225,16.148275,35.6913,40.734615,47.254498,21.487394,-114.10513,-34.850533,-5.2461677,16.929419,84.846115,43.650417,93.93223
1872,-90.90816,-91.06912,41.257057,35.5865,77.465576,2.4249117,-71.13522,59.201374,13.428392,28.09148,-90.90816,-91.06912,41.257057,35.5865,77.465576,2.4249117,-71.13522,59.201374,13.428392,28.09148,39.871128,46.093796,24.235384,-114.15649,-50.092278,-4.95451,-110.40365,81.72298,49.970528,80.947655
1873,-96.02751,42.57224,44.51805,40.52633,73.0919,-0.078719914,-102.85574,64.741714,23.817451,32.03022,-96.02751,42.57224,44.51805,40.52633,73.0919,-0.078719914,-102.85574,64.741714,23.817451,32.03022,28.895512,50.887867,28.717554,-115.45413,-59.060402,-14.032309,5.959178,86.59658,52.922123,78.795784
1874,-94.48906,37.155376,-20.856388,41.552734,75.88944,6.0635815,-77.84718,60.773056,38.035908,34.28349,-94.48906,37.155376,-20.856388,41.552734,75.88944,6.0635815,-77.84718,60.773056,38.035908,34.28349,32.950493,52.506374,22.911228,-116.7892,-58.444542,-7.326549,16.865898,82.28577,41.708164,77.79235
1875,-97.69986,35.608696,49.154163,22.11509,66.521835,5.045796,74.60783,54.828438,41.13232,30.689661,-97.69986,35.608696,49.154163,22.11509,66.521835,5.045796,74.60783,54.828438,41.13232,30.689661,38.37807,42.67602,-102.11404,28.534277,-12.465141,-5.909785,5.6229844,83.54619,58.06723,85.73567
1876,11.928298,40.413635,-23.310999,9.280622,59.206272,7.803508,71.38611,60.225674,44.88675,23.564451,11.928298,40.413635,-23.310999,9.280622,59.206272,7.803508,71.38611,60.225674,44.88675,23.564451,40.287174,42.68264,-91.32857,24.846348,-18.033981,-35.99738,18.54094,88.41855,48.995705,91.17198
1877,9.078224,43.93285,-22.17768,35.44925,-101.71255,-93.7701,-84.567215,49.00594,30.256075,42.859634,9.078224,43.93285,-22.17768,35.44925,-101.71255,-93.7701,-84.567215,49.00594,30.256075,42.859634,35.91297,47.73269,15.581937,41.271305,-60.370937,-135.10072,0.21907586,97.662445,-81.83796,83.46032
1878,-100.65826,39.7505,-24.367498,21.111237,75.99937,6.864714,53.97709,57.953327,26.860407,34.817318,-100.65826,39.7505,-24.367498,21.111237,75.99937,6.864714,53.97709,57.953327,26.860407,34.817318,38.62662,44.1913,14.098531,31.012623,-17.676628,-129.57353,-5.572251,87.96614,43.84377,84.09942
1879,-0.6384644,36.099136,-135.34628,14.6980095,68.0936,7.606083,-84.64201,-122.27885,30.402325,32.252827,-0.6384644,36.099136,-135.34628,14.6980095,68.0936,7.606083,-84.64201,-122.27885,30.402325,32.252827,47.338757,46.855762,23.584482,31.789885,108.74381,-3.7695093,-2.5719504,80.19137,47.913002,93.27714
1880,16.654829,33.677834,49.003853,5.777611,86.42364,1.351354,-80.66024,62.0685,39.368374,30.797213,16.654829,33.677834,49.003853,5.777611,86.42364,1.351354,-80.66024,62.0685,39.368374,30.797213,51.71884,47.12287,22.305342,18.906387,-10.538689,-105.212105,-2.692703,80.27609,39.282272,86.40921
1881,9.674189,41.144444,50.43126,39.715637,66.88553,0.5576395,-94.42959,68.85936,31.28055,30.703382,9.674189,41.144444,50.43126,39.715637,66.88553,0.5576395,-94.42959,68.85936,31.28055,30.703382,36.935856,54.61796,20.563202,41.723125,104.656105,-106.178406,14.342391,86.44786,53.18128,89.56419
1882,12.077311,41.422073,43.462887,19.48437,77.31624,-0.80962795,-77.561424,69.73252,25.408878,40.663113,12.077311,41.422073,43.462887,19.48437,77.31624,-0.80962795,-77.561424,69.73252,25.408878,40.663113,33.20139,47.81092,10.431661,34.653027,-60.56347,-11.513667,31.148417,80.816414,58.87007,79.31778
1883,17.94356,42.609364,-139.43314,29.176271,68.953384,-0.9634794,-95.950134,65.329834,36.161667,40.82179,17.94356,42.609364,-139.43314,29.176271,68.953384,-0.9634794,-95.950134,65.329834,36.161667,40.82179,31.41817,46.31672,8.46396,33.102135,105.582924,-122.45218,33.670475,82.700714,28.637499,78.70593
1884,24.453564,37.5004,35.68106,34.30045,73.27913,-2.4063203,47.337128,-125.41193,33.614895,45.211575,24.453564,37.5004,35.68106,34.30045,73.27913,-2.4063203,47.337128,-125.41193,33.614895,45.211575,38.60259,45.82315,24.818819,-12.773695,92.45733,-9.648047,21.110954,86.28573,40.974407,84.44588
1885,28.316542,35.773796,40.37275,35.948345,73.00685,0.90086234,-95.83422,57.144615,38.834347,33.934498,28.316542,35.773796,40.37275,35.948345,73.00685,0.90086234,-95.83422,57.144615,38.834347,33.934498,48.37266,44.775787,28.481224,38.982075,31.90823,4.1907935,17.387764,89.06024,25.464228,82.59018
1886,21.710768,32.604362,40.88927,36.21827,76.579796,14.824404,-95.389534,54.5059,45.947643,42.227592,21.710768,32.604362,40.88927,36.21827,76.579796,14.824404,-95.389534,54.5059,45.947643,42.227592,42.44895,52.361095,20.157549,25.750029,15.168737,-106.84165,6.974446,83.96427,3.858466,81.872826
1887,2.151892,40.28259,45.247177,53.106724,-61.107807,12.513368,-36.429756,53.08943,37.30482,23.978539,2.151892,40.28259,45.247177,53.106724,-61.107807,12.513368,-36.429756,53.08943,37.30482,23.978539,37.56917,52.8201,20.981697,28.994797,-52.16813,-5.1117682,29.177908,87.816925,-9.1164055,85.39728
1888,9.215426,46.613575,47.791435,43.24926,71.53414,16.689272,67.84452,61.080696,24.862421,23.707542,9.215426,46.613575,47.791435,43.24926,71.53414,16.689272,67.84452,61.080696,24.862421,23.707542,45.242577,47.95194,26.10588,-79.480736,-87.04964,-19.389442,18.604248,90.34223,-12.3281355,88.12259
1889,14.163307,-88.56816,37.21544,41.982456,75.998055,-95.759705,53.74075,58.964676,26.407011,11.355025,14.163307,-88.56816,37.21544,41.982456,75.998055,-95.759705,53.74075,58.964676,26.407011,11.355025,51.85597,47.562424,-64.07578,35.65332,-87.58313,-133.71405,7.91185,91.81114,-105.88127,84.822876
1890,8.283879,-122.68495,45.764805,-91.0394,76.776596,18.269695,-74.77343,-82.68376,23.048428,31.608404,8.283879,-122.68495,45.764805,-91.0394,76.776596,18.269695,-74.77343,-82.68376,23.048428,31.608404,28.839054,48.191364,-108.77292,-94.499466,112.04657,15.373897,18.221437,87.162186,49.440735,92.539345
1891,9.497095,-4.7896876,-22.776587,44.426575,75.74014,-100.572975,-85.844086,66.79984,30.342804,34.178417,9.497095,-4.7896876,-22.776587,44.426575,75.74014,-100.572975,-85.844086,66.79984,30.342804,34.178417,31.981775,56.10621,-103.405174,15.631645,7.630234,3.4161859,-2.3761075,80.80963,47.069187,92.504654
1892,12.1611395,33.470894,44.54201,16.24091,73.358665,15.018162,63.50115,59.285004,32.457413,25.562319,12.1611395,33.470894,44.54201,16.24091,73.358665,15.018162,63.50115,59.285004,32.457413,25.562319,25.990116,48.09419,-91.20212,21.896254,-125.134796,8.247347,1.4423139,85.0101,46.959232,86.40414
1893,-99.075035,27.589212,41.342094,39.1094,82.83469,11.705721,55.98606,67.20644,28.867172,32.111374,-99.075035,27.589212,41.342094,39.1094,82.83469,11.705721,55.98606,67.20644,28.867172,32.111374,34.71002,51.37099,-103.707726,24.54443,-37.27405,-3.1053114,7.077757,88.596146,61.10184,80.07592
1894,-99.98288,30.261286,44.665375,42.59611,75.69446,14.972389,-127.597,-117.87648,28.694853,33.549637,-99.98288,30.261286,44.665375,42.59611,75.69446,14.972389,-127.597,-117.87648,28.694853,33.549637,53.181202,51.742706,46.80719,24.522743,4.653985,-12.078189,4.9040203,90.15452,63.96421,87.82844
1895,-3.8613446,41.370773,57.933296,41.763847,72.782135,5.07278,67.719795,-117.52133,25.137207,38.225937,-3.8613446,41.370773,57.933296,41.763847,72.782135,5.07278,67.719795,-117.52133,25.137207,38.225937,54.456707,52.52526,33.591553,24.271515,3.2182448,-15.021103,30.34481,74.79283,64.363396,87.3389
1896,-98.708534,55.593197,44.7721,37.320305,-59.03833,4.2422004,-88.76272,66.83113,39.152542,33.24849,-98.708534,55.593197,44.7721,37.320305,-59.03833,4.2422004,-88.76272,66.83113,39.152542,33.24849,42.067806,45.529053,26.5165,-85.46991,21.885572,-10.382538,22.943232,85.96456,66.888855,85.52048
1897,-96.19288,43.798386,45.268986,39.717525,66.010796,3.186365,-72.53563,62.304966,32.258873,15.887987,-96.19288,43.798386,45.268986,39.717525,66.010796,3.186365,-72.53563,62.304966,32.258873,15.887987,38.14751,48.599792,13.119301,-25.056717,13.763954,-110.5142,19.495558,83.17557,58.635166,83.05925
1898,2.668968,49.271885,50.5561,29.17028,70.055855,5.570359,62.913887,61.47611,33.23512,35.431553,2.668968,49.271885,50.5561,29.17028,70.055855,5.570359,62.913887,61.47611,33.23512,35.431553,46.22933,45.47832,20.837772,34.677677,-68.60935,4.897088,15.005549,74.16009,31.048092,90.66483
1899,-79.10761,43.671825,59.534615,31.089111,-102.624344,1.5093665,-86.28369,63.00825,12.580982,24.365341,-79.10761,43.671825,59.534615,31.089111,-102.624344,1.5093665,-86.28369,63.00825,12.580982,24.365341,-64.98045,44.82809,10.488558,27.963863,-80.972374,1.9091471,14.539736,84.31068,17.183683,97.00525
1900,-92.35215,39.396824,52.74082,21.782686,94.08161,5.8122363,74.29224,64.50343,11.879428,38.274258,-92.35215,39.396824,52.74082,21.782686,94.08161,5.8122363,74.29224,64.50343,11.879428,38.274258,47.716537,56.510754,16.876202,26.71285,108.06017,-1.2455955,22.526047,88.067444,26.968649,101.274376
1901,25.906445,26.40667,52.043903,40.905785,72.19398,4.8388877,64.999596,59.92268,6.8362236,16.842117,25.906445,26.40667,52.043903,40.905785,72.19398,4.8388877,64.999596,59.92268,6.8362236,16.842117,49.62859,58.65927,19.922632,27.829998,107.75738,-116.22255,20.60037,85.14901,41.668335,91.36817
1902,23.339428,43.2814,41.56562,32.009953,-104.96038,1.8477414,61.36278,-113.51962,24.319036,23.510715,23.339428,43.2814,41.56562,32.009953,-104.96038,1.8477414,61.36278,-113.51962,24.319036,23.510715,39.374615,56.80299,25.032602,19.217855,-65.32027,-4.5658913,5.8298492,87.59019,42.203903,85.09156
1903,4.7966413,41.87283,42.222042,41.22445,81.474754,5.196013,74.47265,68.937096,49.334976,29.843306,4.7966413,41.87283,42.222042,41.22445,81.474754,5.196013,74.47265,68.937096,49.334976,29.843306,46.357162,57.59016,5.180641,22.713966,-30.966812,8.346909,7.4186954,90.22471,43.704357,90.635605
1904,10.651391,44.248127,38.69285,52.653854,79.87298,1.773711,72.50675,52.8765,47.105667,27.745224,10.651391,44.248127,38.69285,52.653854,79.87298,1.773711,72.50675,52.8765,47.105667,27.745224,37.662224,54.31702,-4.958981,26.900042,-86.7089,-132.04237,-96.69673,84.62542,43.85805,88.48961
1905,24.82056,37.951866,39.51081,47.522934,65.479256,4.7133527,-19.96996,60.713345,9.192036,21.30169,24.82056,37.951866,39.51081,47.522934,65.479256,4.7133527,-19.96996,60.713345,9.192036,21.30169,36.949078,55.15699,17.412537,21.561207,-83.17054,-105.48314,-7.855464,84.827995,55.017967,95.44473
1906,-143.11708,40.629356,36.297123,46.38452,57.790676,11.770758,71.51189,-116.55201,33.447308,13.0627365,-143.11708,40.629356,36.297123,46.38452,57.790676,11.770758,71.51189,-116.55201,33.447308,13.0627365,-93.93394,54.598988,27.418468,23.83546,-86.72896,-116.11544,1.3641605,79.34022,52.654423,96.73435
1907,21.650446,46.0036,40.141804,51.700893,67.28403,14.815604,65.88921,48.563805,38.816406,17.149721,21.650446,46.0036,40.141804,51.700893,67.28403,14.815604,65.88921,48.563805,38.816406,17.149721,52.649437,48.628292,26.092737,14.727509,91.47757,-4.6294127,9.570903,83.50637,47.212032,101.24971
1908,21.390467,46.558464,29.924986,51.011127,69.31495,15.364064,65.148415,64.16856,44.608963,25.492641,21.390467,46.558464,29.924986,51.011127,69.31495,15.364064,65.148415,64.16856,44.608963,25.492641,42.459118,-87.665146,20.973091,14.354074,80.83852,-120.109055,1.5445715,78.11099,52.57056,95.71532
1909,21.422304,50.853287,-72.7846,44.365578,78.11696,12.755292,59.60709,55.267292,43.842823,36.16198,21.422304,50.853287,-72.7846,44.365578,78.11696,12.755292,59.60709,55.267292,43.842823,36.16198,38.298454,47.40739,4.384713,11.571051,91.66493,-10.604494,13.209817,78.11651,55.577442,89.95594
1910,17.695557,48.874146,46.80666,51.170902,73.30179,-100.79562,76.517006,74.98562,33.268826,31.762108,17.695557,48.874146,46.80666,51.170902,73.30179,-100.79562,76.517006,74.98562,33.268826,31.762108,39.759018,52.15819,-9.362439,13.924475,-54.118492,-6.4277983,1.4006343,87.36623,63.46564,97.024734
1911,22.28325,50.586586,52.959244,30.786812,-96.60352,5.026822,71.349655,66.46127,43.02467,41.32919,22.28325,50.586586,52.959244,30.786812,-96.60352,5.026822,71.349655,66.46127,43.02467,41.32919,42.881683,47.860043,-20.438747,-128.51813,-2.2941666,-13.151624,9.232617,79.1501,53.156807,98.031364
1912,23.718954,-110.97238,17.379705,-1.2987374,74.32276,1.3947915,-17.817997,59.66482,-117.88439,25.963324,23.718954,-110.97238,17.379705,-1.2987374,74.32276,1.3947915,-17.817997,59.66482,-117.88439,25.963324,43.71049,-91.11674,-5.005126,18.562426,-77.0078,-17.7599,-5.316629,80.2037,-99.778244,95.35951
1913,28.517076,38.413612,52.531853,0.08487689,73.36579,4.787286,0.014423488,70.43689,31.229483,33.206535,28.517076,38.413612,52.531853,0.08487689,73.36579,4.787286,0.014423488,70.43689,31.229483,33.206535,52.015705,51.272053,24.973427,28.727333,105.52731,-20.385918,9.728198,90.89836,49.38867,87.46268
1914,21.73619,35.45718,42.050903,-11.74776,73.00955,-2.8273323,-99.412094,66.01285,30.326008,20.081108,21.73619,35.45718,42.050903,-11.74776,73.00955,-2.8273323,-99.412094,66.01285,30.326008,20.081108,-73.77913,54.52429,20.212215,17.765789,103.83328,-20.086092,14.578237,86.17943,57.581417,85.221214
1915,16.003176,38.374657,48.26516,-10.482945,72.87172,-2.0088112,-101.55873,73.893845,45.051823,28.315035,16.003176,38.374657,48.26516,-10.482945,72.87172,-2.0088112,-101.55873,73.893845,45.051823,28.315035,44.276806,60.65328,19.348083,23.618687,96.04026,-4.5927706,0.7736615,82.413895,66.913445,81.108
1916,3.9366517,41.77002,-18.887753,-10.535109,82.449905,2.3201778,-23.111948,71.56697,18.247679,27.391947,3.9366517,41.77002,-18.887753,-10.535109,82.449905,2.3201778,-23.111948,71.56697,18.247679,27.391947,47.527836,55.552143,-104.082184,15.674029,116.988174,-13.701632,-0.7047215,82.89919,59.41101,83.4754
1917,10.645461,-88.75154,-78.64402,-5.439691,84.62213,5.539849,60.687073,64.87702,38.673798,20.946978,10.645461,-88.75154,-78.64402,-5.439691,84.62213,5.539849,60.687073,64.87702,38.673798,20.946978,48.654213,57.626724,16.24787,25.114698,-100.750916,-11.753474,19.64925,84.29573,51.548565,89.50355
1918,21.553423,41.824345,51.60388,21.087559,76.67779,6.7965474,36.619713,60.954933,37.167034,25.991802,21.553423,41.824345,51.60388,21.087559,76.67779,6.7965474,36.619713,60.954933,37.167034,25.991802,47.615555,64.21128,14.514479,37.056927,-128.9327,-15.9489565,19.344128,83.58748,42.942707,89.98489
1919,25.314075,-140.78368,48.50148,30.959642,-67.79404,6.131257,74.044525,62.173737,39.46176,19.348488,25.314075,-140.78368,48.50148,30.959642,-67.79404,6.131257,74.044525,62.173737,39.46176,19.348488,46.294342,54.56734,0.57355535,23.646477,85.65517,-13.75989,10.081569,91.764595,43.92922,93.42947
1920,3.150923,35.326176,47.61707,31.011045,79.16372,6.141781,-88.50577,57.409225,34.96372,25.31474,3.150923,35.326176,47.61707,31.011045,79.16372,6.141781,-88.50577,57.409225,34.96372,25.31474,-88.28189,58.73014,1.9824812,-92.80397,-2.0088043,-10.554461,22.375952,89.43946,47.276814,83.137054
1921,16.819105,45.099403,46.468914,35.113163,78.10732,2.1085906,84.63308,60.28922,35.31499,32.176224,16.819105,45.099403,46.468914,35.113163,78.10732,2.1085906,84.63308,60.28922,35.31499,32.176224,37.76278,54.56285,-1.3759176,31.106451,-88.632164,-3.2545424,29.483059,80.26719,64.25924,92.20454
1922,9.495406,50.36178,29.039392,42.810623,-70.85333,4.777578,-102.36471,55.407658,-86.93486,14.052577,9.495406,50.36178,29.039392,42.810623,-70.85333,4.777578,-102.36471,55.407658,-86.93486,14.052577,43.35435,64.50005,7.223063,28.025377,82.87372,-18.225182,7.3822346,85.24146,60.59203,95.65864
1923,-24.683111,48.45893,41.693096,49.04602,69.26734,2.2163165,75.33025,64.65381,38.22389,-95.90581,-24.683111,48.45893,41.693096,49.04602,69.26734,2.2163165,75.33025,64.65381,38.22389,-95.90581,37.987343,58.921158,2.1392221,29.585516,-28.27597,-6.528799,10.643977,82.39791,65.91735,96.00708
1924,7.909422,43.04688,-19.139914,36.341606,68.721756,2.7183673,-97.973015,66.74584,33.333054,18.390898,7.909422,43.04688,-19.139914,36.341606,68.721756,2.7183673,-97.973015,66.74584,33.333054,18.390898,47.9159,58.896687,-2.511929,30.394543,120.224655,-3.3838105,7.6967416,80.14432,60.842476,95.503944
1925,-86.75007,-20.039038,49.429943,40.65169,69.76979,-0.021801656,81.29729,49.909374,39.013847,24.400112,-86.75007,-20.039038,49.429943,40.65169,69.76979,-0.021801656,81.29729,49.909374,39.013847,24.400112,43.594944,58.8393,-0.65715873,20.253017,107.48627,-115.28187,1.9900334,74.42092,58.84599,88.8976
1926,17.038635,47.484406,-24.712492,43.363266,66.67267,6.385015,-120.3499,51.63912,32.577282,19.794333,17.038635,47.484406,-24.712492,43.363266,66.67267,6.385015,-120.3499,51.63912,32.577282,19.794333,44.944813,50.214993,-86.61392,26.191902,107.5338,-19.005674,5.716924,85.42753,51.023136,94.76502
1927,26.638714,50.605167,43.9142,-67.67419,69.817215,6.4751,59.362408,64.22752,38.610928,27.599829,26.638714,50.605167,43.9142,-67.67419,69.817215,6.4751,59.362408,64.22752,38.610928,27.599829,54.187935,49.792244,-1.6374803,28.925053,106.02659,12.701515,10.082029,86.91779,58.175083,87.4732
1928,-108.697495,49.413174,39.83021,46.538628,76.27022,6.6694016,-79.946884,67.48557,37.78522,28.424965,-108.697495,49.413174,39.83021,46.538628,76.27022,6.6694016,-79.946884,67.48557,37.78522,28.424965,47.276253,57.20261,11.354714,24.318819,116.96959,-7.9230633,10.043757,90.99746,56.86221,93.01495
1929,26.110716,50.081936,47.01211,19.368082,80.2878,6.1765943,69.8594,68.58505,34.787323,26.733381,26.110716,50.081936,47.01211,19.368082,80.2878,6.1765943,69.8594,68.58505,34.787323,26.733381,50.386837,47.701435,-2.404173,31.58259,100.520874,-4.2321596,17.101097,88.04469,44.993935,93.471275
1930,29.838778,42.345932,44.43962,23.487736,82.349396,7.355712,74.81173,60.255856,30.995514,22.789497,29.838778,42.345932,44.43962,23.487736,82.349396,7.355712,74.81173,60.255856,30.995514,22.789497,41.973183,52.793686,-2.478923,36.976986,-43.820305,-3.844852,1.1692867,83.648415,54.281784,95.01167
1931,30.91716,37.062824,42.374084,15.51722,81.082985,6.0686235,74.27833,59.413235,38.237663,30.595526,30.91716,37.062824,42.374084,15.51722,81.082985,6.0686235,74.27833,59.413235,38.237663,30.595526,-106.42447,60.37205,-4.574705,37.901615,93.75996,0.40902677,12.229313,85.557014,56.460316,91.0824
1932,-98.88593,37.761982,-24.915955,34.90114,80.2903,4.604748,-100.34846,54.94247,30.993317,32.151478,-98.88593,37.761982,-24.915955,34.90114,80.2903,4.604748,-100.34846,54.94247,30.993317,32.151478,33.38829,58.593212,-119.27902,29.773561,74.08046,-12.2098,10.189137,78.02015,50.095535,88.091515
1933,11.5598,-79.27989,-22.617874,33.1321,65.22924,5.8225174,73.864876,54.262104,39.48996,24.80254,11.5598,-79.27989,-22.617874,33.1321,65.22924,5.8225174,73.864876,54.262104,39.48996,24.80254,31.838171,55.31962,17.906216,29.95111,92.758415,-12.65125,11.596968,88.24948,-102.2961,90.47356
1934,21.252783,-79.294846,46.82008,43.06633,72.40035,0.8045509,58.047424,60.842003,42.359123,20.075453,21.252783,-79.294846,46.82008,43.06633,72.40035,0.8045509,58.047424,60.842003,42.359123,20.075453,-65.607056,53.744106,16.650764,31.672808,93.547424,-99.54113,23.09247,80.41756,-78.25446,92.683784
1935,-91.28957,40.61738,47.203682,29.04857,58.7581,-3.2421935,67.72248,56.711636,37.549393,19.67316,-91.28957,40.61738,47.203682,29.04857,58.7581,-3.2421935,67.72248,56.711636,37.549393,19.67316,-113.264496,57.347652,32.529778,33.748737,85.4419,10.649077,20.81246,93.00928,54.414043,97.30697
1936,3.925267,45.260693,63.970634,26.164425,65.62764,-0.4000097,65.8613,65.60346,47.18894,19.458515,3.925267,45.260693,63.970634,26.164425,65.62764,-0.4000097,65.8613,65.60346,47.18894,19.458515,45.593723,60.394665,-82.85309,28.306826,103.842545,-23.071812,27.056,93.26757,51.835823,-13.777733
