,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29,It 30,It 31,It 32,It 33,It 34,It 35,It 36,It 37,It 38,It 39
35,235.2255329,169.6592442,135.3963507,250.1286344,-126.3395005,-102.2328358,-91.50415269,277.9351802,-90.22322809,-61.28308017,272.2767211,294.2311237,-85.88005679,281.1090943,-96.11114419,39.49824593,-78.22499452,-66.99586405,293.0681664,-72.02864335,-92.23631516,-101.095882,40.54396981,-86.7726053,261.6486213,218.5871039,-28.86491999,-11.30786335,276.7201479,-85.85630044,285.8401063,121.7404509,51.30611629,74.85263151,166.7996504,305.3066731,247.7939149,-100.0648533,9.983454898,254.0699799
36,240.380288,183.5814333,295.1539804,245.4375197,-83.11870068,-102.5579972,-95.39980281,282.0006036,-101.0326462,57.09551522,270.2147338,291.9281516,281.763054,281.5041079,-30.64036931,288.4463491,-101.8954182,203.934943,294.3311794,-81.93674763,-96.67494236,-131.4981613,-44.23284266,-83.28713566,261.2078863,211.5672028,-36.04366813,14.7362236,-24.08987584,-5.610314386,284.7532699,-57.74539571,13.00108623,-114.8208451,130.2963732,306.0734242,-97.80074413,41.72081764,70.68829694,260.5340886
37,-101.8705568,161.0359877,296.4048598,-37.6173761,-134.5337205,-108.3226718,-90.77097433,277.3356419,-126.127451,287.767432,272.5908289,295.8159509,281.1553173,282.5127792,-96.9538443,62.39650618,-80.25763353,-30.94630594,294.7099586,-82.92256257,286.5342442,-63.92457113,-48.49967291,-57.21751652,265.6969177,28.92115869,-29.63550391,-5.781296361,-41.96902724,108.7532862,285.1050894,279.0665521,17.82704619,-118.9669734,-39.10883669,303.1253119,235.8863098,-98.41960359,-54.34493576,257.6916
38,241.8588602,-84.50013231,297.0306892,248.5109366,-23.16680478,-104.2322614,303.1766317,-48.93363907,-73.82879759,52.40382947,269.3883253,291.1916665,-64.89428675,-91.32226377,-105.8055328,287.0120373,89.93651426,-3.139536313,295.6665897,-104.6969587,287.5583361,-46.72421936,-67.44766168,-14.54000357,260.0903938,36.55248952,31.89844665,-31.31189847,279.949161,6.825147936,280.6052385,276.9542661,-110.2411274,74.66215208,295.4519084,306.0001635,198.0047326,-99.55650093,285.6639212,263.9240344
39,199.2674683,162.0417104,28.64431005,251.312478,-24.86481459,-100.1937166,-94.50260738,281.0664933,-106.681467,31.72159393,272.9743391,286.4746475,268.8786555,-93.15765926,-63.80390812,10.41041784,-128.0859281,0.913728687,292.1843755,-86.47817219,-85.4260835,-138.7473179,-77.06304452,-77.86598609,262.1638673,220.0651133,-32.888606,-24.17079726,279.2612363,-83.62478685,282.9842247,276.3375271,-18.60547686,-120.9738537,297.4605992,306.835686,-35.81771848,-102.2062066,290.6736274,257.4983228
40,-104.6494692,154.4509315,53.78132265,249.9711625,-31.52176831,-104.871956,303.5845807,278.5136958,-107.513891,25.27361055,270.3487095,297.154558,46.64666152,280.4899865,-95.14913742,-36.73612592,-15.44278839,-24.78758326,294.4308003,48.0094322,-75.57157515,-103.6263083,-55.24386796,-86.95556741,264.9609903,220.9112334,274.7076356,-83.59565075,-17.41470958,-5.247466905,286.7345958,261.2172205,-66.87288588,-7.570344599,295.9851323,303.5185077,-102.9854754,-100.7360666,85.24973995,259.7246007
41,239.1105504,15.36381878,297.9331697,254.9593394,-11.57726484,-87.95493486,-94.84349571,278.0230147,-86.77706127,47.15889264,271.9640607,289.4997709,-46.7022724,278.5280493,-84.07788757,288.4977418,-74.33672611,226.4388202,294.7874624,-88.73807776,-98.10296247,-61.02971817,39.35096388,-72.12114849,260.0669656,0.234448424,-1.901199642,-62.6633447,139.7382496,241.7708838,283.6925149,258.0137444,-107.8715767,-112.6980202,-30.92076476,304.0532695,-91.2100905,-91.14730553,288.8762832,-76.92714108
42,230.2280808,170.2931011,-92.66091063,-22.59512225,1.008727361,-103.1175076,130.6099891,283.2048191,-132.1934129,-26.80964494,274.3645837,289.9618308,-92.47068169,280.0691432,-67.42095192,91.87119409,-62.73338289,-99.9758222,293.8194136,-62.50620046,146.2884136,-101.899762,-57.75207881,-87.37472616,264.8124167,-66.23579079,-20.72065097,-97.76506413,-52.59307418,-78.37868828,284.5618659,277.6393167,71.23789325,-17.15663355,-21.2420333,305.0408199,211.1468786,-101.3663038,290.8922098,259.8496412
43,239.1961835,150.280966,298.057818,251.5246295,1.371752489,-109.0282524,92.6275091,279.4482282,-106.422967,-72.0505537,266.4865934,291.0003402,89.43867043,-93.37284423,-94.04790107,289.2833221,-95.08803622,50.29669047,296.0283993,-72.94395975,286.5531652,-91.53705797,-1.703308603,-6.066616916,262.0844422,-53.96292964,68.72990882,-1.439594565,-41.16390158,-20.20921599,281.9316236,274.1610584,-113.0742559,-95.33596469,8.951369222,305.5574489,60.82577441,-100.875142,-10.19466363,260.6422417
44,-101.7492456,175.1305311,-91.18131679,247.8423933,-30.54898181,-97.47462499,141.0174312,278.6676695,-106.361344,-72.76014183,271.1285457,293.8887057,96.87812014,281.0876433,-92.14819184,288.3044221,-55.94574565,203.6048275,294.8372367,-68.89262071,290.7912789,-107.0760036,13.78003969,-77.86694344,153.1195434,227.0624416,276.8551018,-12.82075974,259.1780373,-47.58008668,286.99131,279.2059879,-8.259024085,-95.37120938,-5.39708569,301.7855111,-70.4270618,-102.0946069,291.2320401,101.1647287
