,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9
221,-98.25768,-97.41936,-114.21958,-18.039246,-97.93796,-100.622574,-100.19838,-96.050385,-99.9473,-110.24274
222,-95.92286,-12.907788,-99.74589,-110.551094,-98.35256,-99.94276,-96.676796,-99.64203,-95.249825,-100.01526
223,-124.0635,-97.07416,-100.24067,-99.21186,-100.32852,-98.04855,-104.259346,-13.545347,-102.03248,-8.850638
224,-16.698486,-110.9471,-97.628685,-97.499435,-119.9234,-98.52221,-9.918895,-118.3842,-11.744062,-10.63959
225,-99.46211,-127.874886,-113.90634,-111.63983,-116.714386,-18.805801,-11.780504,-99.01059,-101.47981,-10.032173
226,-118.25301,-11.240067,-97.02582,-114.89354,-100.72648,-114.83095,-105.04637,-15.433903,-98.57437,-100.34578
227,-102.2783,-16.14989,-110.79542,-26.958508,-99.562454,-103.59416,-19.775032,-114.60333,-103.41404,-97.89067
228,-117.321655,-94.55827,-94.95255,-95.93367,-97.41858,-15.558682,-14.976433,-12.446682,-101.363106,-96.53318
229,-96.5548,-15.94757,-98.47472,-97.38912,-109.154655,-95.328896,-99.487526,-100.68279,-101.71144,-113.3475
230,-96.677055,-98.59504,-21.995077,-101.58073,-117.00447,-96.48288,-9.862661,-97.86705,-102.72599,-101.144
231,-98.54551,-99.951904,-112.442474,-99.85827,-98.732254,-98.522835,-96.13439,-124.49951,-108.223946,-98.608604
232,-109.82865,-98.59638,-99.82537,-21.144608,-99.583046,-32.096092,-98.296234,-8.9772005,-96.24396,-116.522316
233,-98.931854,-11.334569,-101.643394,-14.052752,-102.52232,-17.906965,-98.72505,-97.80697,-5.707367,-112.91037
234,-98.53234,-18.201109,-101.76747,-99.83186,-15.580788,-99.788795,-92.97782,-99.35811,-99.07766,-112.022194
235,-97.52305,-11.6009865,-97.0693,-97.1599,-24.869432,-102.80213,-95.736435,-24.816536,-102.83296,-108.98606
236,-113.58627,-98.28766,-12.150665,-97.08655,-95.6894,-98.289246,-19.891813,-117.30112,-98.06211,-10.998047
237,-101.6237,-98.0734,-113.890305,-99.7064,-106.10282,-104.21548,-98.66811,-114.436646,-25.400581,-99.23325
238,-100.18316,-97.3771,-98.81769,-100.25323,-111.25542,-97.355515,-120.710594,-94.59028,-103.979965,-102.40472
239,-20.551682,-98.38084,-113.484665,-93.25032,-18.086435,-102.11663,-106.71222,-97.52521,-98.97173,-104.76111
240,-109.37514,-14.965163,-98.95868,-93.87645,-17.083075,-101.651306,-95.17894,-95.23796,-98.24999,-100.557785
241,-15.006402,-101.18774,-118.997604,-97.26197,-19.766682,-113.13446,-101.297226,-99.45553,-8.189594,-99.86981
242,-18.240896,-108.59857,-96.997086,-96.8492,-93.204735,-95.05626,-117.7525,-122.18804,-101.51704,-9.086237
243,-103.75868,-102.282326,-100.87657,-98.055466,-112.2468,-98.557625,-100.52109,-111.5826,-99.146034,-97.21852
244,-97.15686,-21.298002,-18.252083,-18.951021,-118.89162,-97.69938,-116.30168,-102.51498,-99.07464,-112.94389
245,-116.177505,-96.15997,-117.246506,-101.790764,-20.322676,-23.299368,-14.314214,-10.478031,-97.578445,-13.357556
246,-125.07368,-112.13919,-100.698746,-114.766846,-100.98989,-27.002403,-95.28677,-99.30177,-122.32782,-9.648309
247,-18.164656,-98.53632,-11.934837,-99.466705,-94.495995,-96.276825,-97.51749,-19.911587,-98.47383,-11.831693
248,-24.505226,-110.793335,-120.35655,-100.445435,-9.212184,-9.907866,-118.43231,-98.74029,-123.35709,-98.63874
249,-112.893906,-96.5459,-15.846941,-6.58799,-113.0301,-103.403114,-100.18084,-100.9512,-97.25469,-96.814835
250,-95.52358,-19.100384,-97.393555,-18.049492,-20.189167,-99.5631,-8.871686,-99.04109,-98.14153,-115.61129
251,-94.67929,-98.115074,-15.428972,-15.46319,-19.372602,-95.615875,-97.294975,-112.81584,-97.55686,-96.6217
252,-99.89314,-101.13442,-116.108154,-15.033595,-101.01298,-98.124344,-16.465336,-96.39926,-100.73644,-100.16697
253,-104.76511,-100.59219,-98.162994,-98.94739,-99.21648,-98.920235,-12.693107,-99.86861,-97.657326,-99.39891
254,-99.42821,-101.04775,-94.79262,-96.33704,-97.391464,-19.422611,-96.475975,-95.09343,-105.66057,-104.92356
255,-20.50968,-23.576416,-100.635185,-96.2626,-98.479706,-100.44234,-9.326169,-102.91002,-102.589806,-94.21448
256,-114.55662,-122.04737,-113.209236,-92.69105,-12.805503,-98.84233,-101.29979,-113.65437,-97.48254,-115.33894
257,-103.10038,-102.392334,-94.5883,-102.610146,-94.687035,-10.614517,-98.2089,-101.13053,-103.076454,-116.6539
258,-100.09338,-98.5221,-90.845985,-14.916312,-97.17232,-98.70899,-12.39594,-98.86726,-96.94279,-109.55794
259,-103.208725,-15.789431,-13.522729,-113.23572,-98.75836,-103.766464,-15.433401,-98.351234,-98.06352,-98.32543
260,-99.40668,-108.89519,-98.707214,-98.20389,-96.46689,-100.07073,-100.09868,-20.567465,-110.88353,-99.20113
261,-101.507,-97.956215,-104.75424,-99.16934,-100.04153,-98.49868,-98.03412,-110.79295,-98.113846,-13.210567
262,-99.357735,-98.76664,-117.07512,-97.48154,-96.77127,-15.502746,-99.320755,-19.258377,-22.687511,-100.57241
263,-102.39386,-99.200356,-105.82214,-13.68913,-111.47283,-9.98256,-97.87196,-98.872604,-15.500683,-106.37418
264,-98.75334,-95.42508,-95.844124,-112.426605,-115.359985,-97.03896,-97.39598,-98.15756,-17.015272,-20.926525
265,-101.56509,-95.89482,-98.41447,-101.04971,-99.50841,-116.39738,-99.52535,-96.569756,-21.366798,-15.329354
266,-20.649502,-10.683126,-98.18,-99.88111,-99.24803,-114.23358,-100.14202,-100.93575,-102.35754,-99.608604
267,-113.20089,-17.567545,-98.861946,-10.4770355,-99.112854,-100.0957,-114.46284,-98.9465,-106.326416,-104.74953
268,-14.931733,-129.27979,-96.30552,-112.040726,-98.53579,-106.697014,-95.644516,-97.30366,-97.524315,-100.99414
269,-100.16411,-98.27616,-20.39861,-13.187337,-101.060745,-10.970808,-106.79802,-16.585188,-102.37412,-10.309562
270,-99.079,-100.40419,-99.171036,-98.88139,-121.17088,-5.042866,-109.52598,-103.30245,-97.36466,-99.33596
271,-25.34086,-116.61909,-97.64346,-135.45905,-22.671675,-99.98313,-114.968895,-102.186,-102.4084,-16.059526
272,-98.47064,-107.03152,-96.67844,-100.426956,-98.30711,-18.344252,-102.299675,-100.245155,-112.25206,-113.10402
273,-98.50405,-112.37596,-99.699165,-18.61345,-99.39942,-11.500819,-106.77846,-101.53275,-99.31699,-100.27604
274,-21.373781,-96.9276,-105.901184,-13.8144245,-96.7933,-13.375792,-99.49881,-99.15019,-101.17606,-14.834522
275,-93.810646,-105.60264,-10.538793,-97.1485,-116.97879,-97.93288,-13.269676,-13.348362,-112.00617,-102.3205
276,-99.13151,-95.68525,-98.57435,-102.05279,-101.09312,-100.08766,-100.32344,-99.386,-98.53533,-100.25312
277,-97.03679,-97.231804,-98.79877,-97.591125,-15.874169,-102.73293,-111.62593,-97.35193,-98.96997,-12.071518
278,-99.049126,-94.65111,-118.84271,-99.72817,-100.36728,-96.352394,-121.01877,-96.599556,-100.41384,-113.88299
279,-98.121925,-98.75335,-100.47526,-95.72623,-98.462456,-97.27289,-97.68302,-96.50274,-100.21695,-99.14964
280,-94.75045,-102.325714,-17.87557,-9.866636,-98.69508,-20.542595,-96.88502,-91.49547,-99.66676,-101.63441
281,-97.22605,-103.80418,-103.41653,-93.87787,-98.50772,-99.29766,-99.793655,-120.608604,-97.24565,-98.9305
282,-25.142332,-99.482346,-100.98801,-12.213912,-95.6595,-98.096214,-16.56954,-104.299164,-98.05745,-10.649007
283,-100.15349,-11.698525,-101.340775,-97.07297,-99.243996,-100.68513,-13.413818,-93.20901,-96.1859,-96.84142
284,-97.04419,-14.735387,-9.414229,-111.73639,-98.693016,-117.8538,-100.54536,-22.536577,-12.460138,-96.40025
285,-22.740152,-12.770193,-99.17443,-27.159597,-117.734184,-99.92894,-98.25246,-101.532524,-96.20756,-97.39245
286,-94.57506,-14.243491,-10.280837,-99.967674,-16.55963,-122.01506,-100.52198,-98.829445,-101.51831,-100.01346
287,-97.46864,-12.02877,-20.71591,-100.53913,-117.727036,-98.98194,-15.277927,-21.400633,-101.369606,-96.29757
288,-98.54469,-110.8744,-99.00545,-101.43149,-101.41617,-96.90991,-12.1747055,-120.22393,-91.76383,-113.41973
289,-100.12989,-118.68804,-99.88896,-17.237253,-101.0849,-9.332414,-99.60022,-97.7332,-99.65624,-111.03629
290,-99.33255,-101.40405,-96.87925,-99.367355,-114.42699,-8.803683,-21.075378,-102.63935,-15.901805,-9.827328
291,-115.65948,-112.80597,-100.46577,-98.57814,-93.97335,-11.876243,-101.14,-12.301594,-97.86934,-111.48271
292,-103.102325,-102.38363,-13.349212,-95.35934,-97.67956,-99.41085,-14.124943,-101.64289,-113.26106,-111.23552
293,-102.27526,-17.175661,-6.582292,-96.67565,-115.34867,-117.51096,-16.974798,-100.232925,-102.75098,-99.00961
294,-102.454895,-100.019775,-12.817919,-100.97395,-99.7283,-96.997215,-116.7486,-4.238686,-102.84016,-15.105636
295,-96.78015,-115.29915,-94.73973,-104.63787,-117.717026,-104.076126,-101.1561,-98.08286,-98.35542,-20.110723
296,-102.66354,-98.43218,-13.290784,-99.43988,-96.161354,-102.5832,-21.455153,-100.93077,-16.024199,-102.62234
297,-25.941244,-105.792175,-94.912766,-97.77709,-100.12929,-10.266302,-105.7242,-105.38855,-99.56196,-14.57816
298,-100.36954,-96.06229,-103.02946,-96.140656,-97.8129,-95.73803,-16.194477,-100.69333,-99.00838,-105.60831
299,-101.892494,-98.97051,-99.055565,-97.04628,-98.70002,-114.65155,-18.947227,-95.83717,-122.60966,-103.814064
300,-96.98398,-99.153496,-93.23891,-98.984566,-117.846924,-14.969352,-99.98136,-101.3309,-103.8042,-18.031633
301,-16.137518,-99.77015,-96.55915,-96.821686,-118.491516,-94.82561,-100.46009,-100.7543,-101.16221,-18.521717
302,-96.39208,-97.00445,-103.72562,-97.245384,-96.92552,-98.111855,-16.946201,-99.836105,-24.54721,-94.90471
303,-16.440748,-97.96179,-100.460526,-97.86988,-97.72335,-93.99291,-10.650774,-101.26804,-97.711205,-112.83811
304,-98.35084,-97.52006,-95.952286,-100.400795,-99.969246,-94.820496,-101.78808,-102.03461,-98.18215,-100.82992
305,-98.89113,-100.990685,-100.32336,-98.25528,-18.2617,-97.00771,-96.021225,-101.75913,-99.79293,-98.26391
306,-98.39936,-97.388565,-96.32676,-92.243645,-95.40853,-96.96041,-10.714637,-17.05097,-99.60132,-95.790825
307,-97.23053,-97.906654,-98.3617,-16.447224,-17.029503,-102.78654,-98.82897,-101.80893,-102.62914,-97.48656
308,-100.01931,-96.0598,-98.12604,-100.77155,-99.46678,-21.821724,-6.8975635,-18.72787,-98.34336,-97.97917
309,-96.924286,-102.698524,-18.39364,-97.478745,-125.437454,-111.13897,-15.977973,-96.74148,-98.48727,-14.422359
310,-98.47667,-100.64322,-103.16206,-95.301834,-111.96021,-106.205414,-101.39136,-102.33595,-99.263824,-111.14778
311,-97.916275,-100.82574,-100.33208,-97.53093,-96.391914,-104.267876,-18.588709,-100.083725,-98.600586,-21.811314
312,-100.810295,-99.6251,-97.59445,-101.89025,-13.690629,-100.78869,-99.108925,-97.57202,-92.071655,-104.41718
313,-100.897606,-15.218065,-101.48749,-95.40027,-96.49048,-98.977066,-99.19232,-97.00198,-97.2609,-16.829596
314,-16.580267,-96.3546,-99.94985,-101.24385,-118.397285,-126.039,-104.081726,-102.28511,-100.01628,-95.991646
315,-99.71689,-101.634384,-11.915688,-104.59175,-91.65863,-113.52133,-100.76595,-97.53671,-101.208046,-112.96833
316,-102.78145,-102.13582,-20.1747,-99.63526,-94.68282,-26.545645,-100.77017,-100.46896,-105.44893,-11.241541
317,-19.087265,-107.740036,-94.14086,-97.08298,-97.80742,-27.059713,-11.629143,-100.405945,-100.14858,-103.56253
318,-98.49275,-98.91839,-109.41952,-115.54077,-101.19449,-27.199053,-11.511591,-98.73871,-27.991184,-11.704206
319,-96.952286,-101.99935,-98.435135,-101.51631,-94.26352,-96.92852,-111.32576,-102.95975,-25.62079,-22.721592
320,-21.273413,-102.31668,-95.09623,-99.9091,-25.73188,-95.18497,-100.44074,-100.8162,-102.09579,-100.18701
321,-24.403337,-101.858376,-102.093544,-101.42617,-23.424932,-9.600847,-114.03397,-100.30595,-97.855316,-16.254911
322,-99.31273,-108.59759,-94.30019,-112.234116,-99.81996,-98.56252,-98.52088,-100.9098,-101.44289,-99.176414
323,-101.24426,-98.70011,-96.41292,-110.4995,-123.2285,-120.82641,-100.784294,-15.9691305,-103.87849,-22.589138
324,-100.58124,-107.86866,-16.883188,-97.22867,-108.50264,-97.98896,-100.87749,-101.22282,-112.1979,-111.84775
325,-97.9334,-11.782545,-100.342606,-98.77503,-98.61365,-97.85831,-97.884766,-100.83578,-99.3752,-20.853153
326,-100.275604,-94.03871,-98.66083,-98.67201,-119.61758,-102.17446,-97.84836,-102.29676,-91.18871,-20.652546
327,-98.599144,-101.669106,-94.02867,-98.002144,-102.8888,-96.78578,-97.777374,-130.30212,-93.04221,-19.109514
328,-98.12667,-98.90973,-100.7931,-102.94385,-97.77113,-7.3431354,-102.656715,-98.49333,-8.073292,-14.2380295
329,-98.81211,-13.69428,-101.43386,-99.27538,-15.299191,-96.780304,-12.423956,-101.971855,-97.21198,-14.744712
330,-101.339615,-14.211867,-103.23715,-96.070694,-98.58657,-98.552795,-18.48566,-98.36235,-97.90067,-101.78474
331,-98.735664,-97.73245,-101.510376,-97.95544,-112.480804,-101.63577,-96.24278,-20.882835,-121.795616,-112.4231
332,-99.12821,-93.38526,-102.288795,-103.02554,-99.728355,-101.85742,-100.05423,-102.33401,-99.66596,-100.687195
333,-115.03429,-97.11542,-11.635816,-106.01876,-102.24527,-96.18948,-100.19782,-13.307161,-97.21341,-15.620327
334,-99.92641,-102.29774,-95.21415,-23.908966,-21.632874,-100.541954,-98.29955,-99.12275,-97.209595,-12.574421
335,-97.77839,-97.97719,-98.96136,-106.38655,-99.83461,-102.35216,-16.66045,-102.11691,-100.264626,-109.98046
336,-97.531105,-105.57897,-98.96694,-96.408905,-121.30166,-98.48083,-99.529854,-101.53147,-98.334045,-95.03614
337,-100.39913,-98.55886,-14.233714,-100.92017,-97.73711,-97.28666,-100.79811,-93.41808,-99.660034,-103.570946
338,-101.25371,-98.4067,-100.24987,-115.81378,-95.26708,-100.57165,-99.899765,-18.341177,-100.64589,-112.57795
339,-97.82157,-98.129074,-99.346275,-99.08421,-20.286812,-95.387054,-114.64046,-97.31586,-98.87036,-5.6834893
340,-101.61562,-98.72982,-100.78272,-98.63401,-12.918106,-111.61641,-98.9442,-100.17713,-102.45885,-111.65176
341,-97.8259,-99.76215,-99.48237,-101.27406,-101.6103,-110.22534,-99.14967,-105.53445,-97.27752,-98.02558
342,-104.56181,-20.837894,-100.680595,-98.84269,-20.845217,-101.34129,-119.39766,-98.522026,-100.64098,-110.158615
343,-103.03752,-19.344095,-100.132706,-96.15213,-101.81674,-100.78406,-101.526566,-18.257341,-12.551234,-15.990477
344,-103.036835,-97.057274,-14.2431965,-110.370544,-98.31505,-21.68437,-100.68177,-101.67422,-99.2704,-96.92441
345,-98.16842,-99.3515,-99.38233,-12.08013,-99.01871,-110.98578,-10.587198,-98.48705,-98.27797,-9.409368
346,-104.970764,-101.37229,-104.68496,-98.865486,-20.708647,-97.84766,-9.962896,-99.56824,-20.204008,-95.811195
347,-104.936775,-100.305885,-99.51651,-14.04324,-98.60331,-99.250046,-101.69153,-110.668,-105.484146,-99.69616
348,-97.33869,-96.62878,-98.923615,-96.39227,-19.108652,-93.01355,-19.11236,-96.43529,-98.00178,-13.485865
349,-96.07759,-100.78463,-99.8792,-101.067375,-15.560555,-118.036125,-8.232688,-98.984955,-99.79674,-112.84271
350,-97.63589,-98.701614,-3.4431274,-102.46712,-99.92858,-121.645935,-12.197439,-100.79444,-24.148973,-15.260804
351,-114.9647,-98.46354,-99.42386,-100.08048,-96.966805,-96.734985,-7.9046946,-100.15339,-98.04277,-100.67939
352,-99.16543,-99.47553,-101.04743,-103.729515,-97.93863,-99.879524,-111.08563,-96.963005,-101.49857,-99.27163
353,-98.06784,-99.5296,-97.02404,-117.862785,-96.00413,-97.17085,-100.20776,-101.20877,-98.42186,-99.52308
354,-97.510414,-99.181076,-102.94504,-98.339836,-17.330204,-102.71516,-100.49983,-113.030464,-98.54326,-102.80539
355,-98.209305,-10.084489,-99.48222,-98.82885,-11.716721,-25.530222,-102.53709,-100.55059,-96.5919,-110.4507
356,-100.68905,-97.762146,-105.78862,-96.996056,-98.19326,-96.050735,-101.12193,-94.734795,-95.54828,-97.65182
357,-99.528824,-99.29623,-97.26092,-20.707361,-15.51904,-99.45795,-15.516767,-100.009865,-99.3962,-100.04406
358,-97.55468,-99.85024,-107.26701,-99.858444,-98.51809,-100.3364,-97.53524,-6.137377,-99.153694,-103.06055
359,-101.066826,-101.883194,-100.1511,-100.54489,-99.90113,-95.82816,-92.92125,-101.45145,-98.54833,-95.920616
360,-100.80737,-14.2002125,-104.13055,-99.708496,-95.30675,-98.1451,-17.19411,-100.8701,-98.84341,-100.731804
361,-96.94153,-99.639595,-100.49071,-100.168976,-98.73315,-100.50656,-100.886955,-97.02863,-101.95764,-95.80302
362,-103.98346,-108.87561,-102.27705,-99.05589,-100.25999,-27.695051,-101.456215,-95.26954,-101.684135,-13.185673
363,-102.85424,-98.437195,-105.24249,-96.512276,-22.183369,-17.577206,-100.07927,-100.75429,-99.58788,-101.12842
364,-25.896544,-100.633606,-98.53926,-100.5855,-19.934256,-98.72751,-98.514786,-97.537766,-97.90562,-102.52809
365,-107.21649,-102.97638,-17.11997,-97.905136,-95.47085,-95.74406,-113.61448,-22.92524,-97.39218,-103.88835
366,-97.86387,-103.45768,-99.03784,-105.231384,-115.50111,-109.6102,-102.38946,-21.084621,-124.034454,-22.181452
367,-98.20663,-98.96017,-24.312956,-102.515045,-101.60407,-16.411293,-102.64049,-101.50964,-99.2497,-97.90992
368,-98.32618,-104.560036,-26.506378,-97.422455,-18.70284,-98.63681,-99.39139,-98.48958,-114.57441,-99.02725
369,-97.15392,-13.506805,-101.480835,-98.92877,-102.42184,-112.83668,-116.657364,-101.39192,-99.79988,-106.59344
370,-99.41096,-100.19767,-109.146515,-98.74374,-118.24745,-17.94773,-103.8936,-99.09104,-102.11451,-12.975484
371,-100.00383,-98.02349,-98.64738,-99.67835,-96.57287,-102.59649,-111.34772,-17.265818,-103.37533,-15.662483
372,-95.91047,-97.56828,-96.23388,-101.593124,-97.31614,-107.12214,-99.38833,-100.59198,-101.15301,-14.80352
373,-103.04386,-101.06216,-96.50092,-95.75638,-97.272575,-107.04129,-7.2311196,-103.09165,-101.82967,-103.17694
374,-98.199875,-16.797514,-16.608727,-96.21146,-115.33321,-16.367388,-95.75732,-100.80497,-100.61479,-95.34201
375,-99.67864,-99.50806,-102.18955,-102.02189,-11.934796,-92.43102,-97.91227,-102.14177,-100.901855,-95.47758
376,-19.216208,-102.85088,-111.76646,-98.49863,-116.33049,-96.88117,-100.1918,-102.29835,-103.6768,-103.859146
377,-120.5745,-97.72276,-101.92097,-101.97961,-99.32746,-96.713264,-10.797694,-105.07635,-105.08656,-98.346794
378,-97.667,-99.60153,-102.1613,-100.61561,-98.50103,-110.75944,-95.82521,-101.69068,-108.83066,-16.203825
379,-100.76638,-96.82504,-99.28954,-8.668851,-19.473505,-99.844315,-98.97198,-103.07933,-98.71247,-15.403077
380,-105.41793,-101.05972,-102.614204,-97.73759,-99.040825,-96.19933,-97.143265,-100.50519,-100.169014,-21.946053
381,-98.797554,-100.57714,-96.91467,-92.962944,-102.580574,-100.28358,-101.16004,-89.10663,-16.593355,-21.18042
382,-98.82043,-94.34848,-114.93193,-99.33799,-20.575933,-99.14759,-21.581123,-97.2401,-95.32333,-102.871574
383,-97.702835,-20.780603,-95.89544,-98.49574,-102.73266,-97.89975,-96.052284,-97.72694,-98.16614,-99.64564
384,-104.81283,-97.46713,-130.00894,-99.92311,-119.66755,-102.84737,-101.76317,-104.75363,-104.32935,-14.777183
385,-27.05566,-96.570854,-101.55068,-100.103455,-16.773664,-99.45778,-95.17621,-11.254692,-99.44367,-101.15678
386,-100.378914,-18.727682,-101.05945,-102.84537,-116.47471,-99.07359,-21.869833,-102.974075,-94.38048,-103.700745
387,-20.38872,-109.54858,-10.668898,-99.84146,-99.78537,-95.73699,-99.04593,-95.21032,-101.157326,-94.72879
388,-100.05904,-99.97982,-113.33839,-21.446098,-101.08536,-98.68878,-19.708286,-6.927872,-98.42542,-97.18825
389,-102.97656,-96.2854,-99.44155,-97.42082,-101.195885,-96.28033,-103.777885,-97.43587,-95.52577,-101.3934
390,-105.27505,-98.98825,-97.20574,-97.57202,-101.6956,-14.463903,-97.09838,-96.62607,-100.52369,-103.63807
391,-99.34042,-97.762825,-100.12982,-112.49911,-101.67756,-96.46775,-100.326004,-99.17754,-93.944916,-14.830517
392,-100.39805,-100.17446,-110.09854,-100.06433,-126.054985,-96.83882,-102.36432,-15.33664,-102.428665,-96.72739
393,-100.51423,-103.1711,-100.242256,-104.2773,-92.592354,-11.134152,-105.39873,-103.40819,-97.63325,-96.94656
394,-103.102684,-99.969246,-98.09986,-100.34783,-98.870224,-94.07183,-17.101835,-103.68583,-101.56807,-102.37933
395,-100.16918,-97.752235,-26.69533,-98.8751,-19.327583,-92.81525,-13.08407,-99.30718,-97.15796,-106.5091
396,-98.457756,-100.04691,-98.91647,-99.40593,-16.121145,-98.25933,-102.07994,-99.74672,-101.35729,-17.52904
397,-104.17924,-97.9615,-102.546646,-97.63332,-96.45142,-99.19884,-102.69893,-101.89267,-98.402916,-108.920746
398,-100.457756,-98.90438,-93.65684,-100.4393,-16.19557,-96.74607,-99.215866,-103.40732,-99.71929,-97.22252
399,-93.89298,-99.19833,-98.552,-96.25624,-112.391815,-95.83087,-99.736244,-101.067184,-103.70491,-98.652985
400,-100.19641,-100.73805,-102.53833,-7.3526583,-16.955395,-93.89201,-97.891075,-12.152428,-102.94255,-97.42018
401,-100.15572,-98.154434,-98.22455,-96.51198,-12.387151,-10.2834835,-110.17954,-102.422226,-95.76028,-104.12026
402,-98.65306,-98.32312,-115.19031,-97.42717,-21.934664,-96.70447,-100.945755,-97.49831,-104.14791,-102.60237
403,-103.730484,-100.41802,-97.0366,-96.37203,-97.55883,-13.677104,-97.19931,-96.539055,-100.08302,-14.8015375
404,-98.98293,-99.62639,-101.24908,-96.56959,-19.207401,-120.31848,-16.490105,-111.46951,-96.68173,-13.772542
